"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-01-01 00:00","2021","01","01","00:00","","-5.8","","-9.4","","76","","","","27","","9","","24.1","","102.61","","","","-10","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-01-01 01:00","2021","01","01","01:00","","-4.9","","-8.5","","76","","","","28","","3","","24.1","","102.71","","","","-6","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-01-01 02:00","2021","01","01","02:00","","-4.9","","-7.8","","80","","","","32","","4","","24.1","","102.73","","","","-7","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-01-01 03:00","2021","01","01","03:00","","-4.3","","-7.5","","78","","","","25","","5","","24.1","","102.83","","","","-6","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-01-01 04:00","2021","01","01","04:00","","-4.1","","-7.8","","76","","","","32","","4","","24.1","","102.84","","","","-6","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-01-01 05:00","2021","01","01","05:00","","-4.4","","-7.6","","78","","","","12","","3","","24.1","","102.79","","","","-6","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-01-01 06:00","2021","01","01","06:00","","-6.7","","-8.3","","88","","","","20","","4","","24.1","","102.81","","","","-9","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-01-01 07:00","2021","01","01","07:00","","-6.9","","-8.5","","88","","","","30","","3","","24.1","","102.93","","","","-8","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-01-01 08:00","2021","01","01","08:00","","-5.2","","-8.2","","79","","","","11","","5","","24.1","","102.91","","","","-7","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-01-01 09:00","2021","01","01","09:00","","-4.0","","-7.2","","78","","","","17","","8","","24.1","","102.96","","","","-7","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-01-01 10:00","2021","01","01","10:00","","-2.5","","-6.8","","72","","","","18","","9","","48.3","","102.99","","","","-6","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-01-01 11:00","2021","01","01","11:00","","-1.8","","-7.5","","65","","","","16","","7","","24.1","","102.91","","","","-4","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-01-01 12:00","2021","01","01","12:00","","-1.2","","-8.3","","59","","","","","","0","","24.1","","102.73","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-01-01 13:00","2021","01","01","13:00","","-1.0","","-7.2","","63","","","","17","","7","","24.1","","102.67","","","","-4","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-01-01 14:00","2021","01","01","14:00","","-1.0","","-6.6","","66","","","","16","","12","","24.1","","102.62","","","","-5","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2021-01-01 15:00","2021","01","01","15:00","","-1.2","","-7.1","","64","","","","14","","11","","24.1","","102.59","","","","-5","","NA"
