"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-71.39","46.79","QUEBEC INTL A","7016293","2020-01-01 00:00","2020","01","01","00:00","","-3.4","","-4.7","","91","","","","7","","16","","3.2","","98.82","","","","-9","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2020-01-01 01:00","2020","01","01","01:00","","-3.5","","-4.5","","92","","","","7","","17","","2.0","","98.80","","","","-9","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2020-01-01 02:00","2020","01","01","02:00","","-3.6","","-4.3","","94","","","","7","","6","","3.2","","98.80","","","","-6","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2020-01-01 03:00","2020","01","01","03:00","","-3.7","","-4.6","","94","","","","11","","4","","11.3","","98.78","","","","-5","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2020-01-01 04:00","2020","01","01","04:00","","-3.8","","-5.0","","91","","","","9","","7","","11.3","","98.75","","","","-7","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2020-01-01 05:00","2020","01","01","05:00","","-4.1","","-5.2","","92","","","","6","","7","","4.0","","98.71","","","","-7","","Snow,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2020-01-01 06:00","2020","01","01","06:00","","-4.2","","-5.1","","94","","","","","","0","","9.7","","98.73","","","","","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2020-01-01 07:00","2020","01","01","07:00","","-4.5","","-5.2","","95","","","","28","","4","","1.6","","98.72","","","","-6","","Snow,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2020-01-01 08:00","2020","01","01","08:00","","-4.5","","-5.3","","94","","","","31","","4","","1.6","","98.73","","","","-6","","Snow,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2020-01-01 09:00","2020","01","01","09:00","","-4.5","","-5.4","","94","","","","26","","4","","9.7","","98.77","","","","-6","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2020-01-01 10:00","2020","01","01","10:00","","-3.8","","-5.0","","91","","","","23","","7","","40.2","","98.77","","","","-7","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2020-01-01 11:00","2020","01","01","11:00","","-2.7","","-5.3","","83","","","","24","","15","","48.3","","98.72","","","","-8","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2020-01-01 12:00","2020","01","01","12:00","","-2.3","","-5.2","","80","","","","24","","22","","48.3","","98.69","","","","-8","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2020-01-01 13:00","2020","01","01","13:00","","-2.6","","-5.0","","84","","","","25","","21","","48.3","","98.70","","","","-9","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2020-01-01 14:00","2020","01","01","14:00","","-1.5","","-4.9","","78","","","","25","","19","","48.3","","98.75","","","","-7","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2020-01-01 15:00","2020","01","01","15:00","","-2.2","","-5.1","","81","","","","25","","18","","48.3","","98.87","","","","-8","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2020-01-01 16:00","2020","01","01","16:00","","-1.4","","-4.0","","82","","","","25","","21","","48.3","","98.94","","","","-7","","Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2020-01-01 17:00","2020","01","01","17:00","","-1.6","","-3.1","","90","","","","23","","18","","24.1","","99.02","","","","-7","","NA"
