"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2019-01-01 00:00","2019","01","01","00:00","","0.2","","-0.4","","96","","1.0","","10","","15","","4.8","","100.06","","","","","","Freezing Rain,Fog"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2019-01-01 01:00","2019","01","01","01:00","","1.2","","0.5","","95","","0.8","","13","","18","","16.1","","99.77","","","","","","Rain"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2019-01-01 02:00","2019","01","01","02:00","","1.3","","0.7","","96","","1.2","","11","","11","","11.3","","99.53","","","","","","Rain"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2019-01-01 03:00","2019","01","01","03:00","","1.0","","0.6","","97","","6.0","","8","","13","","4.8","","99.33","","","","","","Fog"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2019-01-01 04:00","2019","01","01","04:00","","1.9","","1.5","","97","","2.8","","10","","8","","4.8","","99.02","","","","","","Moderate Rain,Fog"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2019-01-01 05:00","2019","01","01","05:00","","0.6","","0.3","","98","","4.2","","3","","18","","3.6","","98.86","","","","","","Snow"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2019-01-01 06:00","2019","01","01","06:00","","0.6","","0.3","","98","","2.2","","2","","9","","4.8","","98.86","","","","","","Fog"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2019-01-01 07:00","2019","01","01","07:00","","-0.8","","-1.1","","98","","0.8","","34","","34","","11.3","","99.12","","","","-8","","Snow"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2019-01-01 08:00","2019","01","01","08:00","","-0.2","","-1.3","","92","","0.0","","31","","22","","16.1","","99.59","","","","-6","","Snow"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2019-01-01 09:00","2019","01","01","09:00","","0.4","","-1.8","","85","","0.0","","29","","21","","16.1","","99.98","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2019-01-01 10:00","2019","01","01","10:00","","1.2","","-2.4","","77","","0.0","","29","","26","","16.1","","100.26","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2019-01-01 11:00","2019","01","01","11:00","","1.5","","-2.6","","74","","0.0","","32","","21","","16.1","","100.43","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2019-01-01 12:00","2019","01","01","12:00","","1.0","","-4.1","","69","","0.0","","31","","34","","16.1","","100.60","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2019-01-01 13:00","2019","01","01","13:00","","0.6","","-5.0","","66","","0.0","","32","","28","","16.1","","100.81","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2019-01-01 14:00","2019","01","01","14:00","","0.2","","-5.2","","67","","0.0","","33","","24","","16.1","","100.89","","","","","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2019-01-01 15:00","2019","01","01","15:00","","-0.8","","-7.2","","62","","0.0","","33","","22","","16.1","","101.11","","","","-7","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2019-01-01 16:00","2019","01","01","16:00","","-2.7","","-10.0","","57","","0.0","","32","","30","","16.1","","101.32","","","","-10","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2019-01-01 17:00","2019","01","01","17:00","","-4.0","","-11.7","","55","","0.0","","33","","21","","16.1","","101.59","","","","-10","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2019-01-01 18:00","2019","01","01","18:00","","-4.9","","-13.5","","52","","0.0","","33","","22","","16.1","","101.77","","","","-12","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2019-01-01 19:00","2019","01","01","19:00","","-6.8","","-12.4","","65","","0.0","","30","","17","","16.1","","101.84","","","","-13","","NA"
"-73.42","45.52","MONTREAL/ST-HUBERT","7027329","2019-01-01 20:00","2019","01","01","20:00","","-7.9","","-13.6","","64","","0.0","","32","","17","","16.1","","101.98","","","","-15","","NA"
