"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 00:00","2020","01","01","00:00","","0.0","","-2.0","","87","","","","24","","17","","19.3","","99.29","","","","-5","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 01:00","2020","01","01","01:00","","0.0","","-2.1","","86","","","","23","","19","","24.1","","99.27","","","","-5","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 02:00","2020","01","01","02:00","","0.0","","-1.8","","88","","","","23","","17","","6.4","","99.29","","","","-5","","Snow"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 03:00","2020","01","01","03:00","","-0.3","","-1.4","","92","","","","23","","18","","8.1","","99.28","","","","-5","","Snow"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 04:00","2020","01","01","04:00","","-0.4","","-1.7","","91","","","","23","","20","","6.4","","99.26","","","","-6","","Snow"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 05:00","2020","01","01","05:00","","-0.4","","-2.2","","88","","","","23","","24","","8.1","","99.24","","","","-6","","Snow"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 06:00","2020","01","01","06:00","","-0.8","","-2.0","","91","","","","25","","25","","2.4","","99.26","","","","-7","","Snow"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 07:00","2020","01","01","07:00","","-0.8","","-2.3","","90","","","","26","","24","","4.8","","99.30","","","","-7","","Snow"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 08:00","2020","01","01","08:00","","-0.6","","-2.4","","88","","","","26","","20","","24.1","","99.36","","","","-6","","Snow"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 09:00","2020","01","01","09:00","","-0.2","","-2.3","","86","","","","25","","19","","24.1","","99.44","","","","-5","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 10:00","2020","01","01","10:00","","0.2","","-2.4","","83","","","","26","","27","","24.1","","99.51","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 11:00","2020","01","01","11:00","","0.5","","-2.0","","83","","","","27","","19","","24.1","","99.53","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 12:00","2020","01","01","12:00","","0.8","","-1.9","","82","","","","25","","28","","24.1","","99.52","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 13:00","2020","01","01","13:00","","1.0","","-2.3","","78","","","","26","","24","","24.1","","99.53","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 14:00","2020","01","01","14:00","","0.6","","-2.6","","79","","","","26","","27","","24.1","","99.57","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 15:00","2020","01","01","15:00","","0.7","","-1.5","","85","","","","25","","22","","24.1","","99.65","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 16:00","2020","01","01","16:00","","0.0","","-2.0","","87","","","","26","","23","","24.1","","99.74","","","","-6","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 17:00","2020","01","01","17:00","","0.4","","-1.4","","87","","","","25","","21","","24.1","","99.84","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 18:00","2020","01","01","18:00","","0.6","","-1.2","","88","","","","25","","18","","24.1","","99.90","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 19:00","2020","01","01","19:00","","0.7","","-1.0","","88","","","","24","","25","","24.1","","99.95","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 20:00","2020","01","01","20:00","","0.7","","-1.2","","87","","","","25","","25","","24.1","","100.00","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 21:00","2020","01","01","21:00","","0.5","","-2.1","","83","","","","24","","25","","24.1","","100.04","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 22:00","2020","01","01","22:00","","0.2","","-2.3","","84","","","","25","","22","","9.7","","100.09","","","","","","Snow"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-01 23:00","2020","01","01","23:00","","0.0","","-2.6","","83","","","","25","","25","","24.1","","100.13","","","","-6","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-02 00:00","2020","01","02","00:00","","-0.2","","-2.7","","83","","","","25","","25","","24.1","","100.15","","","","-6","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-02 01:00","2020","01","02","01:00","","-0.3","","-3.1","","81","","","","25","","20","","24.1","","100.19","","","","-6","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-02 02:00","2020","01","02","02:00","","-0.4","","-3.7","","78","","","","25","","23","","24.1","","100.25","","","","-6","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-02 03:00","2020","01","02","03:00","","-0.2","","-4.0","","76","","","","24","","27","","24.1","","100.30","","","","-6","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2020-01-02 04:00","2020","01","02","04:00","","-0.8","","-4.5","","76","","","","23","","21","","24.1","","100.33","","","","-6","","Cloudy"
